id,name,host_id,host_name,hosts_time_as_user_years,hosts_time_as_host_years,review_scores_rating,estimated_occupancy_l365d,price,minimum_nights,maximum_nights,number_of_reviews_ltm,reviews_per_month,estimated_revenue_l365d,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,num_amenities,bedrooms,beds,bathrooms,availability_365,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_is_superhost,host_has_profile_pic,host_identity_verified
1020183845212198829,Aparta estudio Edificio Pascal con wifi,277887291,Katherinne,6,2.0,4.89,12,136942.0,1.0,365.0,2,1.1,1643304.0,Santa Fe,4.60181,-74.0707,Entire Rental Unit,Entire Home/Apt,2,38,2.0,1.0,1.0,259,4.89,4.89,4.97,4.97,4.86,4.94,False,True,True
1020214104317211624,Art Loft in Chapinero 308,202379903,Felipe,7,2.0,4.67,0,156855.0,2.0,1125.0,0,0.1,0.0,Chapinero,4.64321,-74.0626,Entire Rental Unit,Entire Home/Apt,3,34,1.0,2.0,1.0,221,5.0,4.67,4.33,5.0,5.0,5.0,True,True,True
1020333637520436253,Complete studio apartment in chapinero!,114644360,Nicolas,9,3.0,4.92,24,146451.33,3.0,1125.0,4,0.41,3514832.0,Chapinero,4.647357883145952,-74.06310495,Entire Rental Unit,Entire Home/Apt,2,38,1.0,1.0,1.0,300,5.0,4.92,5.0,5.0,4.62,4.77,True,True,True
1020404138646261581,Habitación privada centroBogotá,407760840,Erika,5,2.0,,0,52211.55,30.0,365.0,0,0.0,0.0,Santa Fe,4.60646,-74.0734,Private Room In Rental Unit,Private Room,1,6,0.0,1.0,3.0,270,,,,,,,False,False,True
1020417573461752337,Apto completo AUTO NORT. zona de trabajo WiFi 900.,255257375,Ana,7,2.0,5.0,120,219106.0,5.0,1125.0,12,1.04,26292720.0,Usaquen,4.748743684050822,-74.0419791,Entire Serviced Apartment,Entire Home/Apt,4,24,2.0,3.0,1.0,331,4.93,4.97,4.97,4.97,4.8,4.97,True,True,True
1020430077298315381,Acogedora habitación cerca a Movistar Arena Campín,107802835,Diego,9,6.0,5.0,90,100207.55,2.0,365.0,15,1.11,9018680.0,Teusaquillo,4.65026,-74.0748,Private Room In Home,Private Room,2,13,0.0,1.0,0.0,239,5.0,5.0,4.97,5.0,5.0,5.0,True,True,True
1020451820892951923,Aparta estudio en el distrito artístico de Bogotá,244539967,MarÃ­a Paula,7,2.0,4.84,54,140365.0,2.0,1125.0,9,1.46,7579710.0,Barrios Unidos,4.66527,-74.06609,Entire Loft,Entire Home/Apt,2,45,1.0,1.0,1.0,277,4.91,4.98,4.96,4.91,4.73,4.8,False,True,True
1020453957813239147,Cómoda  casa Carmen de Apica,155909661,Constanza,8,3.0,5.0,6,479295.0,1.0,365.0,1,0.07,2875770.0,Los Martires,4.59843,-74.10407,Entire Home,Entire Home/Apt,8,11,2.0,5.0,2.0,269,5.0,5.0,5.0,5.0,5.0,5.0,False,True,True
1020489293444482665,"¡Habitación cama king, baño y excelente ubicación!",504372242,Natalia,3,2.0,,0,168895.0,1.0,365.0,0,0.0,0.0,Usaquen,4.6944196365124045,-74.03853267,Private Room In Home,Private Room,2,9,0.0,1.0,1.0,269,,,,,,,True,True,True
1020490248232378794,Apartaestudio Ventto 2526,539877688,Paola,2,2.0,4.72,246,142648.0,1.0,1125.0,41,2.28,35091408.0,Santa Fe,4.6025167,-74.0689456,Entire Rental Unit,Entire Home/Apt,4,54,1.0,2.0,1.0,262,4.71,4.65,4.76,4.74,4.71,4.68,False,True,True
1020492547834277908,Habitación exterior con 2 camas dobles en Usaquen,504372242,Natalia,3,2.0,4.88,30,205412.0,1.0,365.0,5,0.27,6162360.0,Usaquen,4.694942008140969,-74.03965675,Private Room In Home,Private Room,4,11,0.0,2.0,1.0,269,4.75,4.75,5.0,5.0,5.0,4.38,True,True,True
1020495187303219819,- ¡Habitacion exterior con cama king y baño! -,504372242,Natalia,3,2.0,,0,159765.0,1.0,365.0,0,0.0,0.0,Usaquen,4.693540632355405,-74.04005056,Private Room In Home,Private Room,2,8,0.0,1.0,1.0,269,,,,,,,True,True,True
1020617503322922032,Apartamento Familiar Amoblado,522767641,Liliana,2,2.0,4.61,36,136941.33,2.0,1125.0,6,0.6,4929888.0,Kennedy,4.6535552,-74.1605809,Entire Rental Unit,Entire Home/Apt,6,26,3.0,4.0,2.0,356,4.78,4.5,4.61,4.78,4.78,4.67,False,True,True
1020647626814851756,"Loft de lujo en Chapinero, la mejor zona de Bogotá",200840244,RamÃ³n David,7,3.0,4.89,255,102705.93,2.0,365.0,54,4.18,26190012.0,Chapinero,4.6462559,-74.0625799,Entire Loft,Entire Home/Apt,3,33,1.0,2.0,1.0,303,4.86,4.92,4.89,4.83,4.8,4.84,True,True,True
1021064580187345416,Exclusivo Apartamento Parque 93,434700105,Duberny,4,4.0,4.11,6,1267974.0,1.0,365.0,1,0.29,7607844.0,Chapinero,4.6759,-74.04796,Entire Rental Unit,Entire Home/Apt,4,32,1.0,2.0,1.5,160,4.22,4.0,4.89,4.33,4.78,4.11,False,True,True
1021135578421526380,Lujoso apartamento en Bogota,316222379,RubÃ©n DarÃ­o,6,2.0,5.0,6,418431.67,3.0,365.0,1,0.23,2510590.0,Suba,4.74163,-74.0551,Entire Rental Unit,Entire Home/Apt,4,44,2.0,2.0,2.0,153,5.0,5.0,5.0,5.0,5.0,4.86,False,True,True
1021147085853172807,Santa Barbara 124 Panoramic,350804750,Jonathan,6,2.0,4.59,102,359015.0,1.0,1125.0,17,1.92,36619530.0,Usaquen,4.70023,-74.03012,Entire Rental Unit,Entire Home/Apt,6,32,1.0,3.0,1.0,351,4.64,4.59,4.75,4.62,4.9,4.59,False,True,True
1021192591749552956,1.3 Double-size bedroom with shared toilet Movista,351424386,El Encanto Colombia,5,4.0,4.32,24,91295.0,1.0,1125.0,4,0.92,2191080.0,Barrios Unidos,4.650639,-74.0688912,Private Room In Home,Private Room,2,37,0.0,1.0,1.0,352,4.25,4.32,4.5,4.32,4.46,4.29,False,True,False
1021206339746707522,Moderno Loft cerca a corferia y embajada USA,54798345,Yanet,10,2.0,4.97,255,124674.0,1.0,1125.0,64,6.26,31791870.0,Teusaquillo,4.63027,-74.09436,Entire Rental Unit,Entire Home/Apt,3,28,1.0,2.0,1.0,176,4.96,4.98,4.93,4.97,4.94,4.92,True,True,True
1021213571732683743,Luxury and exclusive loft in Bogota Unique Mine,262596534,Nicolas,7,7.0,4.82,18,217394.5,2.0,1125.0,3,0.39,3913101.0,Usaquen,4.68693,-74.04742,Entire Serviced Apartment,Entire Home/Apt,2,46,1.0,1.0,1.0,359,4.55,4.91,4.64,4.82,4.73,4.73,True,True,True
1021227341703597758,"Apartaestudio, acogedor e independiente.",533187153,David,2,2.0,4.76,136,75236.75,4.0,365.0,17,1.99,10232198.0,Engativa,4.68362,-74.0916,Entire Rental Unit,Entire Home/Apt,2,17,1.0,1.0,1.0,36,4.78,4.75,4.87,4.87,4.49,4.78,False,True,True
1021279157441367749,ML Boutique Hotel-Habitación 7,544170499,Luisa,2,2.0,,0,220000.0,1.0,365.0,0,0.0,0.0,Engativa,4.667233899999999,-74.1099909,Room In Hotel,Private Room,2,10,1.0,1.0,2.0,365,,,,,,,False,True,True
1021373448368416336,Perfect location - Exclusive studio apartment,223222013,German,7,2.0,4.83,102,149994.0,1.0,1125.0,17,2.1,15299388.0,Teusaquillo,4.64012,-74.07662,Entire Rental Unit,Entire Home/Apt,2,11,1.0,1.0,1.0,347,4.89,4.77,4.89,4.85,4.92,4.85,False,True,True
1021384199286590840,Exclusive Bogota Studio Apartment,223222013,German,7,2.0,4.68,255,120000.0,1.0,1125.0,57,5.44,30600000.0,Teusaquillo,4.63829,-74.07837,Entire Rental Unit,Entire Home/Apt,2,10,1.0,1.0,1.0,347,4.77,4.7,4.77,4.69,4.86,4.71,False,True,True
1021388744882528225,Exceptional apartment in Bogota,223222013,German,7,2.0,4.76,72,171170.0,1.0,1125.0,12,0.8,12324240.0,Teusaquillo,4.63887,-74.07891,Entire Rental Unit,Entire Home/Apt,2,13,1.0,1.0,1.0,351,4.68,4.72,4.88,4.68,4.75,4.72,False,True,True
1021392664111141801,Perfect location in Bogotá,223222013,German,7,2.0,4.73,180,102706.0,1.0,1125.0,30,2.35,18487080.0,Teusaquillo,4.63997,-74.07756,Entire Rental Unit,Entire Home/Apt,1,11,1.0,1.0,1.0,338,4.71,4.69,4.76,4.72,4.82,4.74,False,True,True
1021398434243213362,Studio Apartment Near Movistar,223222013,German,7,2.0,4.83,228,114118.0,1.0,1125.0,38,3.32,26018904.0,Teusaquillo,4.63878,-74.07681,Entire Rental Unit,Entire Home/Apt,1,18,1.0,1.0,1.0,354,4.89,4.87,4.95,4.87,4.93,4.8,False,True,True
1021660800687956254,Apartamento zona norte Bogotá.,276666455,Magaly,6,6.0,3.75,12,256765.0,1.0,365.0,2,0.16,3081180.0,Usaquen,4.6953011,-74.0414048,Entire Rental Unit,Entire Home/Apt,3,25,1.0,2.0,1.5,320,3.75,3.5,4.0,4.0,4.75,4.0,False,True,True
1021700594107576008,"Habitación con dos camas doble(airport, CAS)",196713961,Juan Pablo,8,8.0,4.77,255,112977.0,1.0,365.0,86,6.03,28809135.0,Engativa,4.6938147,-74.1207619,Private Room In Home,Private Room,4,10,0.0,2.0,1.0,350,4.85,4.82,4.87,4.75,4.69,4.82,False,True,True
1021701747094981162,Único Apto Cerca a Unicentro,536832656,Andres,2,2.0,5.0,0,213285.98,1.0,1125.0,0,0.04,0.0,Usaquen,4.6882,-74.05564,Entire Rental Unit,Entire Home/Apt,4,19,2.0,2.0,0.0,360,5.0,5.0,5.0,5.0,5.0,5.0,False,True,True
1021742621673625529,Hermoso y elegante apto.,544471559,Lina,2,2.0,,0,353765.0,1.0,365.0,0,0.0,0.0,Usaquen,4.68682,-74.05386,Entire Rental Unit,Entire Home/Apt,4,19,2.0,2.0,0.0,356,,,,,,,False,True,True
1021757947311102749,lujoso apto 2 habitaciones,544471559,Lina,2,2.0,,0,684707.0,1.0,365.0,0,0.0,0.0,Usaquen,4.68774,-74.05523,Entire Rental Unit,Entire Home/Apt,4,22,2.0,2.0,3.0,357,,,,,,,False,True,True
1021782671459286619,Hermosa vivienda amoblada norte de bogotá,544471559,Lina,2,2.0,,0,353765.0,1.0,365.0,0,0.0,0.0,Usaquen,4.68809,-74.05499,Entire Rental Unit,Entire Home/Apt,4,17,2.0,2.0,0.0,357,,,,,,,False,True,True
1021790797161447998,Gran apto amoblado en santa bárbara.,544471559,Lina,2,2.0,,0,353765.0,1.0,365.0,0,0.0,0.0,Usaquen,4.6869,-74.05377,Entire Rental Unit,Entire Home/Apt,4,16,2.0,2.0,2.0,356,,,,,,,False,True,True
1021798505095884306,Vivienda 2 habitaciones norte de Bogotá.,544471559,Lina,2,2.0,,0,353765.0,1.0,365.0,0,0.0,0.0,Usaquen,4.68755,-74.05485,Entire Rental Unit,Entire Home/Apt,4,21,2.0,2.0,3.0,357,,,,,,,False,True,True
1021801580914972074,"Habitacion privada, con 2 camas dobles",401406712,Luis,5,5.0,4.78,255,125000.0,1.0,365.0,74,5.16,31875000.0,Engativa,4.6938147,-74.1207619,Private Room In Home,Private Room,4,20,0.0,2.0,1.0,350,4.83,4.79,4.9,4.92,4.68,4.85,False,True,True
1021808816875160322,the best apartment in the city,544471559,Lina,2,2.0,,0,353765.0,1.0,365.0,0,0.0,0.0,Usaquen,4.68634,-74.05369,Entire Rental Unit,Entire Home/Apt,4,15,2.0,3.0,2.5,356,,,,,,,False,True,True
1021981799169849092,lujoso apto 2 habitaciones con balcon privado,544471559,Lina,2,2.0,4.0,6,319530.0,1.0,365.0,1,0.07,1917180.0,Usaquen,4.68745,-74.05391,Entire Rental Unit,Entire Home/Apt,4,24,2.0,3.0,3.0,356,3.5,4.0,5.0,4.0,5.0,4.0,False,True,True
1021989412404182886,Precioso Apto amoblado en santa bárbara,544471559,Lina,2,2.0,,0,393707.0,1.0,365.0,0,0.0,0.0,Usaquen,4.68694,-74.05499,Entire Rental Unit,Entire Home/Apt,4,22,2.0,3.0,3.0,357,,,,,,,False,True,True
1022294659917165967,Agradable apartamento norte Bogotá cerca al funda.,254196999,â¨Olimpo .â©,7,7.0,4.75,36,388001.0,1.0,365.0,6,0.84,13968036.0,Usaquen,4.69586,-74.0412,Entire Rental Unit,Entire Home/Apt,3,25,1.0,2.0,1.5,269,4.8,4.8,5.0,4.8,4.9,4.65,False,True,True
1022437857268880220,Modern new LOFT in Bogotá’s best area,546018952,Alexandra,2,2.0,4.62,12,182588.5,2.0,60.0,2,0.94,2191062.0,Usaquen,4.70495,-74.03193,Entire Rental Unit,Entire Home/Apt,2,38,1.0,1.0,1.0,259,4.72,4.72,4.9,4.83,4.9,4.59,False,True,True
1022450623008022043,Apartasuite en lo mejor de Marly,164552277,Edwin,8,2.0,,0,84622.54,30.0,365.0,0,0.0,0.0,Teusaquillo,4.6354672,-74.0678958,Entire Rental Unit,Entire Home/Apt,2,11,1.0,1.0,1.0,365,,,,,,,False,True,True
1022583290996607259,"Home, Sweet Home",546047266,Gloria,2,2.0,,0,305962.75,4.0,365.0,0,0.0,0.0,Engativa,4.69218,-74.08498,Entire Condo,Entire Home/Apt,4,28,3.0,3.0,2.0,179,,,,,,,False,True,True
1022625354012417541,Confortable habitación,541124504,Hostal Casa,2,2.0,4.5,12,171177.0,1.0,365.0,2,1.87,2054124.0,Barrios Unidos,4.68746,-74.07013,Private Room In Guesthouse,Private Room,2,7,1.0,1.0,1.0,360,4.5,5.0,4.5,5.0,4.5,4.5,False,True,True
1022651269366929452,Habitación doble,541124504,Hostal Casa,2,2.0,,0,136941.24,1.0,365.0,0,0.0,0.0,Barrios Unidos,4.6884,-74.06955,Private Room In Guesthouse,Private Room,2,7,1.0,1.0,1.0,360,,,,,,,False,True,True
1022745949186632266,Hermoso apartamento amoblado.,544471559,Lina,2,2.0,,0,365177.0,1.0,365.0,0,0.0,0.0,Usaquen,4.6863,-74.0539,Entire Rental Unit,Entire Home/Apt,4,25,2.0,3.0,2.0,356,,,,,,,False,True,True
1022769527588818486,lovely rooms in the city,544471559,Lina,2,2.0,,0,365177.0,1.0,365.0,0,0.0,0.0,Usaquen,4.68647,-74.05521,Entire Rental Unit,Entire Home/Apt,4,27,2.0,2.0,2.5,357,,,,,,,False,True,True
1022793562931722162,Luxury Unicentro Apto Elegante,536832656,Andres,2,2.0,,0,1540589.0,1.0,1125.0,0,0.0,0.0,Usaquen,4.687232799999999,-74.0545645,Entire Rental Unit,Entire Home/Apt,4,21,2.0,2.0,2.5,360,,,,,,,False,True,True
1022809851186457168,Loft privado con balcón 1224,506420081,Ana Y Vladimir,3,3.0,4.65,96,179165.0,1.0,1125.0,16,1.18,17199840.0,Santa Fe,4.617662238881205,-74.06648152,Entire Loft,Entire Home/Apt,2,35,1.0,1.0,1.0,358,4.73,4.65,4.84,4.89,4.78,4.62,False,True,True
1023149235023475284,Old Candelaria Luxury: 2BR En-Suite Home | AV4A,35434753,Casa,11,8.0,4.78,192,265441.0,1.0,1125.0,32,3.16,50964672.0,Candelaria,4.6003493,-74.0710858,Entire Rental Unit,Entire Home/Apt,4,36,2.0,2.0,2.0,222,4.89,4.86,4.87,4.99,4.79,4.82,True,True,True
1023164047289080887,Spacious apartment for 6 in Bogotá,530326515,Rosalba,2,2.0,4.75,6,160335.5,2.0,365.0,1,0.26,962013.0,Antonio Nariño,4.58951,-74.10558,Entire Loft,Entire Home/Apt,4,26,2.0,4.0,1.0,351,4.75,4.75,4.75,5.0,4.75,4.5,True,True,True
1023253626262199555,Modern Apartment Excellent Location Bogotá,398002282,Andres,5,2.0,4.9,240,256194.5,2.0,1125.0,40,3.31,61486680.0,Fontibon,4.6599521,-74.1159144,Entire Rental Unit,Entire Home/Apt,5,41,2.0,3.0,1.0,326,4.9,4.93,4.9,4.97,4.89,4.91,True,True,True
1023437601877911892,balcón privado hermoso loft,544471559,Lina,2,2.0,,0,205412.0,2.0,365.0,0,0.0,0.0,Chapinero,4.64575,-74.06264,Entire Rental Unit,Entire Home/Apt,2,28,1.0,1.0,1.0,357,,,,,,,False,True,True
1023448080314301837,loft moderno con hermosa vista.,544471559,Lina,2,2.0,,0,194000.5,2.0,365.0,0,0.0,0.0,Chapinero,4.64479,-74.06159,Entire Rental Unit,Entire Home/Apt,2,27,1.0,1.0,1.0,357,,,,,,,False,True,True
1023469990147228126,hermosa vista balcón privado.,544471559,Lina,2,2.0,,0,182588.5,2.0,365.0,0,0.0,0.0,Chapinero,4.64577,-74.06222,Entire Rental Unit,Entire Home/Apt,2,25,1.0,1.0,1.0,357,,,,,,,False,True,True
1023477526866823909,hermosa vista en loft chapinero,544471559,Lina,2,2.0,,0,194000.5,2.0,1125.0,0,0.0,0.0,Chapinero,4.64563,-74.0623,Entire Rental Unit,Entire Home/Apt,2,23,1.0,1.0,1.0,362,,,,,,,False,True,True
1023484630379074240,loft con balcon.privado terraza,544471559,Lina,2,2.0,,0,182588.5,2.0,365.0,0,0.0,0.0,Chapinero,4.64436,-74.061,Entire Rental Unit,Entire Home/Apt,2,24,1.0,1.0,1.0,357,,,,,,,False,True,True
1023521150539976886,"Grandioso Apto 2 hab, parqueadero en chico",536832656,Andres,2,2.0,,0,284724.0,1.0,1125.0,0,0.0,0.0,Usaquen,4.687232799999999,-74.0545645,Entire Rental Unit,Entire Home/Apt,4,21,2.0,2.0,0.0,360,,,,,,,False,True,True
1023809588643245884,Modern loft. All you need for fun is close,492968890,Alvaro HernÃ¡n,3,2.0,4.93,98,101466.94,7.0,1125.0,7,1.58,9943760.0,Santa Fe,4.6023599,-74.07064,Entire Loft,Entire Home/Apt,2,34,1.0,2.0,1.0,357,4.93,4.96,4.98,5.0,4.89,4.93,False,True,True
1024001632064848655,Hotel Splendor Bogotá Colombia,478602768,Alfair,3,3.0,4.0,12,159765.0,1.0,365.0,2,0.29,1917180.0,Teusaquillo,4.631573762811262,-74.09310463,Room In Hotel,Private Room,16,11,50.0,50.0,50.0,353,4.0,4.0,4.0,4.5,4.75,3.88,False,True,True
1024057413171131688,Confortable loft 715-Infinitum 58,140453169,Adriana,8,8.0,4.93,42,145500.5,2.0,1125.0,7,0.95,6111021.0,Chapinero,4.64451,-74.06372,Entire Serviced Apartment,Entire Home/Apt,3,43,1.0,2.0,1.0,308,4.9,5.0,4.97,4.97,4.83,4.93,True,True,True
1024174807256122239,Santamaria del Retiro I 503,373016335,Santa MarÃ­a Del Retiro,5,3.0,4.76,36,171600.0,1.0,365.0,6,0.79,6177600.0,Suba,4.712061309415275,-74.05640613,Private Room In Loft,Private Room,2,31,1.0,1.0,1.0,308,4.68,4.8,4.76,4.72,4.8,4.64,False,True,True
1024624721252393313,Hermosa y amplia habitación Ubicación Inmejorable,546487365,Eloisa,2,2.0,4.94,72,85589.0,1.0,365.0,12,0.65,6162408.0,Engativa,4.67613,-74.09421,Private Room In Casa Particular,Private Room,2,8,0.0,1.0,1.0,336,5.0,4.94,4.94,4.94,4.71,4.94,True,False,True
1024718827354609141,Acogedor y cómodo Zona@ Médica Usaquén,544626094,Metroliviin Kandy,2,2.0,4.72,78,264855.0,1.0,1125.0,13,1.5,20658690.0,Usaquen,4.70186,-74.02956,Entire Rental Unit,Entire Home/Apt,3,25,1.0,2.0,1.0,357,4.72,4.75,4.78,4.75,4.88,4.69,False,True,True
1025309838717893744,Habitación triple cerca a Corferias y embajada USA,387137477,Wess,5,5.0,,0,198131.0,1.0,365.0,0,0.0,0.0,Teusaquillo,4.63036,-74.08594,Room In Hotel,Private Room,3,6,1.0,2.0,1.0,267,,,,,,,False,True,True
1025330209076921496,Habitación Quintuple cerca a Corferias y Embajada,387137477,Wess,5,5.0,,0,318392.0,1.0,365.0,0,0.0,0.0,Teusaquillo,4.63115,-74.08426,Room In Hotel,Private Room,5,6,1.0,4.0,1.0,266,,,,,,,False,True,True
1025472047590786013,"Apartamento en el Parque 93, Wifi/Parqueadero",24945688,Carolina,11,10.0,4.59,42,223671.0,1.0,1125.0,7,0.91,9394182.0,Chapinero,4.67587,-74.05122,Entire Serviced Apartment,Entire Home/Apt,2,26,1.0,1.0,1.5,358,4.63,4.48,4.78,4.59,4.85,4.56,False,True,True
1025499910092164590,¡Fantástico apartamento en chico norte!,264930667,Nicolas,7,2.0,4.96,48,947177.0,1.0,365.0,8,0.78,45464496.0,Chapinero,4.6787572,-74.0573556,Entire Rental Unit,Entire Home/Apt,8,67,3.0,6.0,2.5,329,4.96,4.75,5.0,5.0,4.92,4.83,True,True,True
1025554106727035548,Apartaestudio Universidades,114187440,Luz Stella,9,9.0,,0,67557.68,5.0,365.0,0,0.0,0.0,Santa Fe,4.60162,-74.07086,Entire Rental Unit,Entire Home/Apt,2,8,1.0,1.0,1.0,57,,,,,,,False,True,True
1025582969670027887,"Loft Chapinero 6, FastWifi, Theatron, SelfCheckIn",117182254,Michael,9,5.0,4.69,114,162048.0,1.0,1125.0,19,1.34,18473472.0,Chapinero,4.64465791,-74.06355254,Entire Rental Unit,Entire Home/Apt,2,32,1.0,1.0,1.0,313,4.79,4.88,4.83,4.79,4.69,4.64,True,True,True
1025583222263912582,Gran hospedaje en Colombia,540717760,Anyi,2,2.0,4.5,0,57059.0,1.0,365.0,0,0.07,0.0,Fontibon,4.68019,-74.14574,Private Room In Rental Unit,Private Room,3,4,0.0,1.0,2.0,269,5.0,4.0,5.0,5.0,4.0,4.5,False,True,True
1025608528522915658,Hermoso apartamento en casa.,546710558,Casa,2,2.0,,0,205412.0,1.0,365.0,0,0.0,0.0,Engativa,4.6787,-74.10182,Entire Rental Unit,Entire Home/Apt,3,3,1.0,2.0,1.0,269,,,,,,,False,True,True
1025908826992690407,Apartamento en La Felicidad cerca del aeropuerto,546761899,Tucidides,2,2.0,5.0,108,560958.0,2.0,365.0,18,1.15,60583464.0,Fontibon,4.659396099999999,-74.126788,Entire Rental Unit,Entire Home/Apt,5,69,3.0,3.0,3.0,317,4.97,5.0,4.94,5.0,4.92,4.97,True,True,True
1025955752588328641,Curated Stay In The Heart of La Candelaria | AV4B,35434753,Casa,11,8.0,4.86,255,179259.0,1.0,1125.0,67,6.14,45711045.0,Candelaria,4.6003493,-74.0710858,Entire Rental Unit,Entire Home/Apt,2,27,1.0,1.0,1.0,249,4.92,4.91,4.94,4.93,4.84,4.88,True,True,True
1025991057759678777,Apartamento 701 Corferias.,537261153,Spaces For Rent,2,2.0,4.86,6,118750.0,1.0,1125.0,1,0.22,712500.0,Teusaquillo,4.6270407,-74.0799699,Entire Loft,Entire Home/Apt,4,44,1.0,1.0,1.0,115,4.86,5.0,4.86,5.0,5.0,5.0,False,True,True
1026076485018361478,Loft de lujo/piscina/Unique M/Chico,252343100,Lina,7,3.0,4.65,90,219106.0,2.0,365.0,15,0.75,19719540.0,Usaquen,4.685836200000001,-74.0471903,Entire Loft,Entire Home/Apt,2,50,1.0,1.0,1.0,340,4.74,4.91,4.7,4.74,4.78,4.74,True,True,True
1026086243087516177,Habitación #12 Centro Histórico,264297281,Diego,7,3.0,4.1,12,68471.0,1.0,365.0,2,0.32,821652.0,Candelaria,4.59983,-74.07017,Private Room In Rental Unit,Private Room,2,42,0.0,1.0,1.0,351,4.2,3.8,4.6,4.3,4.8,4.0,False,True,True
1026118428472449948,Luxury 2BR Suite: History Meets Comfort | AV1,35434753,Casa,11,8.0,4.69,204,241309.14,1.0,1125.0,34,2.71,49227065.0,Candelaria,4.6003493,-74.0710858,Entire Rental Unit,Entire Home/Apt,4,36,2.0,2.0,2.0,242,4.81,4.84,4.88,4.82,4.79,4.66,True,True,True
1026149684606570041,Modern Studio Walk to Cedritos & Restaurants,448583196,Juan,4,4.0,5.0,12,282174.0,2.0,1125.0,2,0.73,3386088.0,Usaquen,4.723626,-74.046706,Entire Serviced Apartment,Entire Home/Apt,4,59,1.0,1.0,1.5,291,5.0,5.0,5.0,5.0,5.0,4.9,True,True,True
1026160836161564966,Boutique Living: 2BR En-Suite In Candelaria | AV3A,35434753,Casa,11,8.0,4.77,255,265441.0,1.0,1125.0,66,4.81,67687455.0,Candelaria,4.6003493,-74.0710858,Entire Rental Unit,Entire Home/Apt,4,35,2.0,2.0,2.0,237,4.83,4.87,4.96,4.85,4.8,4.8,True,True,True
1026178091524804556,"Vintage Room in Candelaria, 100% Walk Score | AV3B",35434753,Casa,11,8.0,4.76,255,168917.0,1.0,1125.0,44,3.83,43073835.0,Candelaria,4.6003493,-74.0710858,Entire Rental Unit,Entire Home/Apt,2,23,1.0,1.0,1.0,239,4.8,4.86,4.88,4.89,4.72,4.72,True,True,True
1026215017028621399,Habitación 402 Privada Cerca del Aeropuerto,483512830,Paola,3,2.0,4.89,255,86730.0,1.0,1125.0,96,5.71,22116150.0,Engativa,4.71071,-74.14504,Private Room In Home,Private Room,2,15,0.0,1.0,1.0,356,4.88,4.93,4.9,4.96,4.48,4.9,True,True,True
1026251236973618343,Habitación 501 Con Baño Privado Aeropuerto,483512830,Paola,3,2.0,4.87,255,86730.0,1.0,1125.0,92,3.63,22116150.0,Engativa,4.711406,-74.144136,Private Room In Home,Private Room,4,15,0.0,2.0,1.0,354,4.85,4.92,4.89,4.96,4.57,4.9,True,True,True
1026691856186637407,Chapinero - Modern loft,226848392,Juan,7,6.0,4.97,72,213400.5,2.0,1125.0,12,2.77,15364836.0,Chapinero,4.635575148069235,-74.06107385,Entire Rental Unit,Entire Home/Apt,2,49,1.0,1.0,1.0,12,4.95,4.98,4.98,4.97,4.8,4.97,True,True,True
1026780725280478188,Cossy room with private bathroom,49504389,OM Hospedaje,10,8.0,,0,102706.0,3.0,365.0,0,0.0,0.0,Teusaquillo,4.634356953120361,-74.07294826,Private Room In Home,Private Room,1,30,0.0,1.0,1.5,146,,,,,,,False,True,True
1026868042108472784,"Centro Histórico de Bogotá, moderno apartamento",540695767,Martha Neila Robles Sanchez,2,2.0,5.0,0,97306.7,30.0,365.0,0,0.04,0.0,Santa Fe,4.60194,-74.0699,Entire Rental Unit,Entire Home/Apt,2,28,1.0,0.0,1.0,321,5.0,5.0,5.0,5.0,5.0,5.0,False,True,True
1026991700041040400,"Cerca al Aeropuerto, Linda vista",372039543,Alejandro,5,3.0,4.0,0,158949.71,7.0,1125.0,0,0.09,0.0,Fontibon,4.6844554,-74.1631268,Entire Rental Unit,Entire Home/Apt,4,30,2.0,2.0,2.0,317,4.0,4.5,5.0,5.0,4.0,3.0,False,True,True
1027113002678937285,"""¡ Modern Apartment in Chapinero !""",252854429,Diego,7,2.0,4.86,150,118819.4,5.0,1125.0,15,1.18,17822910.0,Chapinero,4.644513546802741,-74.06349889,Entire Rental Unit,Entire Home/Apt,2,40,1.0,2.0,1.0,346,4.89,4.86,5.0,4.97,4.51,4.81,True,True,True
1027448579580938752,Habitación en duplex compartido,53641184,Carolina,10,6.0,5.0,10,85588.4,5.0,365.0,1,0.16,855884.0,Suba,4.75551,-74.06541,Private Room In Casa Particular,Private Room,2,34,0.0,1.0,1.0,261,5.0,5.0,5.0,5.0,5.0,5.0,True,True,True
1027589295579304847,"5, Apartamento Cedritos remodelado norte Bogotá",13031388,Rolo,12,6.0,4.65,72,135791.85,1.0,1125.0,12,1.39,9777013.0,Usaquen,4.7237,-74.04318,Entire Rental Unit,Entire Home/Apt,2,26,1.0,1.0,1.5,357,4.67,4.74,4.72,4.7,4.91,4.63,False,True,True
1027661083941233138,Apto Candelaria Museo Oro DT silencio/ buena vista,547118656,Ana Lucia,2,2.0,4.92,88,102068.3,4.0,365.0,11,0.89,8982010.0,Santa Fe,4.602427787830352,-74.07073248,Entire Serviced Apartment,Entire Home/Apt,3,25,1.0,1.0,1.0,356,4.96,4.96,4.92,4.96,4.69,4.85,True,True,True
